voting,date,time
glos_4_10,10-12-2015,11:18:01
glos_4_11,10-12-2015,11:20:45
glos_4_2,09-12-2015,17:42:23
glos_4_3,09-12-2015,17:45:42
glos_4_4,09-12-2015,17:46:40
glos_4_5,09-12-2015,17:48:19
glos_4_6,09-12-2015,17:50:12
glos_4_7,09-12-2015,17:51:10
glos_4_8,10-12-2015,11:13:50
glos_4_9,10-12-2015,11:15:08
glos_50_1,26-10-2017,09:19:50
glos_50_10,27-10-2017,09:35:44
glos_50_100,27-10-2017,13:12:51
glos_50_101,27-10-2017,13:13:20
glos_50_102,27-10-2017,13:16:06
glos_50_103,27-10-2017,13:17:13
glos_50_104,27-10-2017,13:18:00
glos_50_105,27-10-2017,13:18:49
glos_50_11,27-10-2017,09:37:26
glos_50_12,27-10-2017,09:39:03
glos_50_13,27-10-2017,09:44:43
glos_50_14,27-10-2017,09:46:31
glos_50_15,27-10-2017,09:47:00
glos_50_16,27-10-2017,09:47:27
glos_50_17,27-10-2017,09:48:00
glos_50_18,27-10-2017,09:50:00
glos_50_19,27-10-2017,09:53:13
glos_50_2,26-10-2017,09:20:22
glos_50_20,27-10-2017,09:57:48
glos_50_21,27-10-2017,10:00:59
glos_50_22,27-10-2017,10:04:11
glos_50_23,27-10-2017,10:06:43
glos_50_24,27-10-2017,10:11:25
glos_50_25,27-10-2017,10:15:37
glos_50_26,27-10-2017,10:18:33
glos_50_27,27-10-2017,10:20:29
glos_50_28,27-10-2017,10:24:21
glos_50_29,27-10-2017,10:26:27
glos_50_3,26-10-2017,09:21:44
glos_50_30,27-10-2017,10:28:09
glos_50_31,27-10-2017,10:30:10
glos_50_32,27-10-2017,10:30:46
glos_50_33,27-10-2017,10:31:19
glos_50_34,27-10-2017,10:31:43
glos_50_35,27-10-2017,10:33:34
glos_50_36,27-10-2017,10:35:22
glos_50_37,27-10-2017,10:43:39
glos_50_38,27-10-2017,10:45:45
glos_50_39,27-10-2017,10:46:19
glos_50_4,26-10-2017,09:22:17
glos_50_40,27-10-2017,10:46:53
glos_50_41,27-10-2017,10:47:25
glos_50_42,27-10-2017,10:47:50
glos_50_43,27-10-2017,10:51:34
glos_50_44,27-10-2017,10:54:27
glos_50_45,27-10-2017,10:55:05
glos_50_46,27-10-2017,10:58:53
glos_50_47,27-10-2017,10:59:31
glos_50_48,27-10-2017,11:02:34
glos_50_49,27-10-2017,11:05:30
glos_50_5,26-10-2017,09:29:46
glos_50_50,27-10-2017,11:08:47
glos_50_51,27-10-2017,11:11:11
glos_50_52,27-10-2017,11:12:00
glos_50_53,27-10-2017,11:13:57
glos_50_54,27-10-2017,11:18:09
glos_50_55,27-10-2017,11:19:54
glos_50_56,27-10-2017,11:26:10
glos_50_57,27-10-2017,11:26:53
glos_50_58,27-10-2017,11:32:29
glos_50_59,27-10-2017,11:33:08
glos_50_6,26-10-2017,09:31:36
glos_50_60,27-10-2017,11:41:20
glos_50_61,27-10-2017,11:44:52
glos_50_62,27-10-2017,11:51:21
glos_50_63,27-10-2017,11:53:21
glos_50_64,27-10-2017,11:56:36
glos_50_65,27-10-2017,11:59:01
glos_50_66,27-10-2017,12:05:43
glos_50_67,27-10-2017,12:06:54
glos_50_68,27-10-2017,12:07:21
glos_50_69,27-10-2017,12:08:16
glos_50_7,26-10-2017,09:42:02
glos_50_70,27-10-2017,12:09:09
glos_50_71,27-10-2017,12:14:40
glos_50_72,27-10-2017,12:16:51
glos_50_73,27-10-2017,12:18:31
glos_50_74,27-10-2017,12:19:07
glos_50_75,27-10-2017,12:19:39
glos_50_76,27-10-2017,12:20:13
glos_50_77,27-10-2017,12:20:53
glos_50_78,27-10-2017,12:21:26
glos_50_79,27-10-2017,12:21:56
glos_50_8,27-10-2017,09:28:19
glos_50_80,27-10-2017,12:22:31
glos_50_81,27-10-2017,12:22:59
glos_50_82,27-10-2017,12:23:28
glos_50_83,27-10-2017,12:24:02
glos_50_84,27-10-2017,12:24:33
glos_50_85,27-10-2017,12:30:47
glos_50_86,27-10-2017,12:31:27
glos_50_87,27-10-2017,12:40:30
glos_50_88,27-10-2017,12:46:00
glos_50_89,27-10-2017,12:46:50
glos_50_9,27-10-2017,09:33:49
glos_50_90,27-10-2017,12:54:32
glos_50_91,27-10-2017,13:00:08
glos_50_92,27-10-2017,13:04:41
glos_50_93,27-10-2017,13:08:13
glos_50_94,27-10-2017,13:08:41
glos_50_95,27-10-2017,13:09:12
glos_50_96,27-10-2017,13:10:51
glos_50_97,27-10-2017,13:11:21
glos_50_98,27-10-2017,13:11:52
glos_50_99,27-10-2017,13:12:22
glos_51_1,08-11-2017,11:02:31
glos_51_10,09-11-2017,16:24:09
glos_51_11,09-11-2017,16:26:02
glos_51_12,09-11-2017,16:27:43
glos_51_13,09-11-2017,16:32:22
glos_51_14,09-11-2017,16:37:22
glos_51_15,09-11-2017,16:49:13
glos_51_16,09-11-2017,16:55:02
glos_51_17,09-11-2017,16:57:45
glos_51_18,09-11-2017,17:08:15
glos_51_19,09-11-2017,17:17:17
glos_51_2,08-11-2017,11:03:13
glos_51_20,09-11-2017,17:21:00
glos_51_21,09-11-2017,17:25:57
glos_51_22,09-11-2017,17:29:32
glos_51_23,09-11-2017,17:30:08
glos_51_24,09-11-2017,17:30:41
glos_51_25,09-11-2017,17:31:10
glos_51_26,09-11-2017,17:31:40
glos_51_27,09-11-2017,17:33:17
glos_51_28,09-11-2017,17:34:44
glos_51_29,09-11-2017,17:36:45
glos_51_3,08-11-2017,11:03:51
glos_51_30,09-11-2017,17:39:56
glos_51_31,09-11-2017,17:48:00
glos_51_32,09-11-2017,17:50:35
glos_51_33,09-11-2017,17:51:07
glos_51_34,09-11-2017,17:51:47
glos_51_35,09-11-2017,17:53:43
glos_51_36,09-11-2017,17:54:13
glos_51_37,09-11-2017,18:07:23
glos_51_38,09-11-2017,18:12:13
glos_51_39,09-11-2017,18:15:22
glos_51_4,08-11-2017,11:05:23
glos_51_40,09-11-2017,18:15:55
glos_51_41,09-11-2017,18:26:13
glos_51_42,09-11-2017,18:26:56
glos_51_43,09-11-2017,18:35:52
glos_51_44,09-11-2017,18:40:01
glos_51_45,09-11-2017,18:41:56
glos_51_46,09-11-2017,18:43:59
glos_51_47,09-11-2017,18:48:38
glos_51_48,09-11-2017,18:59:58
glos_51_49,09-11-2017,19:02:20
glos_51_5,08-11-2017,11:05:55
glos_51_50,09-11-2017,19:02:44
glos_51_51,09-11-2017,19:03:12
glos_51_52,09-11-2017,19:03:35
glos_51_53,09-11-2017,19:04:20
glos_51_54,09-11-2017,19:05:58
glos_51_55,09-11-2017,19:06:24
glos_51_56,09-11-2017,19:07:01
glos_51_57,09-11-2017,19:07:32
glos_51_58,09-11-2017,19:09:18
glos_51_59,09-11-2017,19:19:16
glos_51_6,08-11-2017,11:06:26
glos_51_60,09-11-2017,19:22:49
glos_51_61,09-11-2017,19:23:19
glos_51_62,09-11-2017,19:23:46
glos_51_63,09-11-2017,19:25:37
glos_51_64,09-11-2017,19:27:05
glos_51_65,09-11-2017,19:27:38
glos_51_66,09-11-2017,19:29:34
glos_51_67,09-11-2017,19:30:06
glos_51_68,09-11-2017,19:31:57
glos_51_69,09-11-2017,19:32:22
glos_51_7,08-11-2017,11:06:58
glos_51_70,09-11-2017,19:34:16
glos_51_71,09-11-2017,19:34:52
glos_51_72,09-11-2017,19:35:28
glos_51_73,09-11-2017,19:35:57
glos_51_74,09-11-2017,19:37:53
glos_51_75,09-11-2017,19:38:27
glos_51_76,09-11-2017,19:40:13
glos_51_77,09-11-2017,19:40:43
glos_51_78,09-11-2017,19:41:14
glos_51_79,09-11-2017,19:41:54
glos_51_8,09-11-2017,16:14:47
glos_51_80,09-11-2017,19:43:37
glos_51_81,09-11-2017,19:44:05
glos_51_82,09-11-2017,19:45:14
glos_51_83,09-11-2017,19:46:37
glos_51_84,09-11-2017,19:47:07
glos_51_85,09-11-2017,19:50:12
glos_51_86,09-11-2017,19:52:00
glos_51_87,09-11-2017,19:52:48
glos_51_88,09-11-2017,19:53:15
glos_51_89,09-11-2017,19:53:52
glos_51_9,09-11-2017,16:17:43
glos_51_90,09-11-2017,19:54:36
glos_51_91,09-11-2017,19:56:20
glos_51_92,09-11-2017,20:00:21
glos_51_93,09-11-2017,20:07:29
glos_51_94,09-11-2017,20:14:50
glos_51_95,09-11-2017,20:22:38
glos_51_96,09-11-2017,20:28:57
glos_51_97,09-11-2017,20:32:30
glos_51_98,09-11-2017,20:33:20
glos_52_1,22-11-2017,10:47:20
glos_52_10,24-11-2017,09:22:03
glos_52_100,24-11-2017,13:59:55
glos_52_101,24-11-2017,14:00:57
glos_52_102,24-11-2017,14:01:26
glos_52_103,24-11-2017,14:01:53
glos_52_104,24-11-2017,14:02:26
glos_52_105,24-11-2017,14:02:55
glos_52_106,24-11-2017,14:05:14
glos_52_107,24-11-2017,14:06:05
glos_52_108,24-11-2017,14:06:26
glos_52_109,24-11-2017,14:06:48
glos_52_11,24-11-2017,09:23:17
glos_52_110,24-11-2017,14:07:17
glos_52_111,24-11-2017,14:12:52
glos_52_112,24-11-2017,14:13:41
glos_52_113,24-11-2017,14:14:29
glos_52_114,24-11-2017,14:14:59
glos_52_115,24-11-2017,14:15:38
glos_52_116,24-11-2017,14:16:13
glos_52_117,24-11-2017,14:16:48
glos_52_118,24-11-2017,14:17:27
glos_52_12,24-11-2017,09:24:48
glos_52_13,24-11-2017,09:30:30
glos_52_14,24-11-2017,09:33:24
glos_52_15,24-11-2017,09:34:00
glos_52_16,24-11-2017,09:34:53
glos_52_17,24-11-2017,09:35:23
glos_52_18,24-11-2017,09:40:43
glos_52_19,24-11-2017,09:42:37
glos_52_2,22-11-2017,10:48:28
glos_52_20,24-11-2017,09:51:21
glos_52_21,24-11-2017,09:53:19
glos_52_22,24-11-2017,09:53:57
glos_52_23,24-11-2017,09:54:22
glos_52_24,24-11-2017,09:59:02
glos_52_25,24-11-2017,10:00:42
glos_52_26,24-11-2017,10:01:15
glos_52_27,24-11-2017,10:01:45
glos_52_28,24-11-2017,10:07:43
glos_52_29,24-11-2017,10:09:28
glos_52_3,22-11-2017,10:49:30
glos_52_30,24-11-2017,10:16:51
glos_52_31,24-11-2017,10:17:27
glos_52_32,24-11-2017,10:19:06
glos_52_33,24-11-2017,10:21:45
glos_52_34,24-11-2017,10:25:18
glos_52_35,24-11-2017,10:26:14
glos_52_36,24-11-2017,10:30:45
glos_52_37,24-11-2017,10:36:35
glos_52_38,24-11-2017,10:53:17
glos_52_39,24-11-2017,11:01:09
glos_52_4,22-11-2017,10:50:24
glos_52_40,24-11-2017,11:02:50
glos_52_41,24-11-2017,11:06:35
glos_52_42,24-11-2017,11:08:38
glos_52_43,24-11-2017,11:10:53
glos_52_44,24-11-2017,11:11:21
glos_52_45,24-11-2017,11:11:48
glos_52_46,24-11-2017,11:12:27
glos_52_47,24-11-2017,11:12:54
glos_52_48,24-11-2017,11:15:07
glos_52_49,24-11-2017,11:16:14
glos_52_5,22-11-2017,10:51:15
glos_52_50,24-11-2017,11:18:17
glos_52_51,24-11-2017,11:18:46
glos_52_52,24-11-2017,11:19:23
glos_52_53,24-11-2017,11:19:56
glos_52_54,24-11-2017,11:20:31
glos_52_55,24-11-2017,11:21:24
glos_52_56,24-11-2017,11:21:56
glos_52_57,24-11-2017,11:22:29
glos_52_58,24-11-2017,11:23:05
glos_52_59,24-11-2017,11:23:46
glos_52_6,22-11-2017,10:52:07
glos_52_60,24-11-2017,11:25:16
glos_52_61,24-11-2017,11:32:09
glos_52_62,24-11-2017,11:32:59
glos_52_63,24-11-2017,11:38:26
glos_52_64,24-11-2017,11:44:01
glos_52_65,24-11-2017,11:48:29
glos_52_66,24-11-2017,11:51:23
glos_52_67,24-11-2017,11:54:13
glos_52_68,24-11-2017,11:57:18
glos_52_69,24-11-2017,12:01:16
glos_52_7,22-11-2017,10:53:14
glos_52_70,24-11-2017,12:05:49
glos_52_71,24-11-2017,12:07:04
glos_52_72,24-11-2017,12:08:54
glos_52_73,24-11-2017,12:09:28
glos_52_74,24-11-2017,12:09:55
glos_52_75,24-11-2017,12:11:40
glos_52_76,24-11-2017,12:13:25
glos_52_77,24-11-2017,12:13:53
glos_52_78,24-11-2017,12:14:20
glos_52_79,24-11-2017,12:14:47
glos_52_8,22-11-2017,10:54:11
glos_52_80,24-11-2017,12:17:23
glos_52_81,24-11-2017,12:19:09
glos_52_82,24-11-2017,12:19:48
glos_52_83,24-11-2017,12:20:27
glos_52_84,24-11-2017,12:22:19
glos_52_85,24-11-2017,12:23:00
glos_52_86,24-11-2017,12:27:57
glos_52_87,24-11-2017,12:52:39
glos_52_88,24-11-2017,12:53:10
glos_52_89,24-11-2017,12:59:22
glos_52_9,22-11-2017,10:55:12
glos_52_90,24-11-2017,13:06:57
glos_52_91,24-11-2017,13:23:17
glos_52_92,24-11-2017,13:26:38
glos_52_93,24-11-2017,13:27:29
glos_52_94,24-11-2017,13:28:02
glos_52_95,24-11-2017,13:28:28
glos_52_96,24-11-2017,13:34:40
glos_52_97,24-11-2017,13:56:37
glos_52_98,24-11-2017,13:57:20
glos_52_99,24-11-2017,13:58:55
glos_53_1,06-12-2017,10:15:11
glos_53_10,06-12-2017,10:40:23
glos_53_100,08-12-2017,12:45:01
glos_53_101,08-12-2017,12:46:38
glos_53_102,08-12-2017,12:48:34
glos_53_103,08-12-2017,12:50:30
glos_53_104,08-12-2017,12:53:56
glos_53_105,08-12-2017,12:55:20
glos_53_106,08-12-2017,12:56:53
glos_53_107,08-12-2017,12:58:24
glos_53_108,08-12-2017,13:01:02
glos_53_109,08-12-2017,13:03:06
glos_53_11,06-12-2017,10:40:58
glos_53_110,08-12-2017,13:03:40
glos_53_111,08-12-2017,13:04:17
glos_53_112,08-12-2017,13:05:56
glos_53_113,08-12-2017,13:06:27
glos_53_114,08-12-2017,13:06:59
glos_53_115,08-12-2017,13:08:45
glos_53_116,08-12-2017,13:09:20
glos_53_117,08-12-2017,13:11:04
glos_53_118,08-12-2017,13:12:45
glos_53_119,08-12-2017,13:13:17
glos_53_12,06-12-2017,10:41:38
glos_53_120,08-12-2017,13:13:49
glos_53_121,08-12-2017,13:14:25
glos_53_122,08-12-2017,13:14:58
glos_53_123,08-12-2017,13:19:04
glos_53_124,08-12-2017,13:20:19
glos_53_125,08-12-2017,13:22:20
glos_53_126,08-12-2017,13:22:49
glos_53_127,08-12-2017,13:24:49
glos_53_128,08-12-2017,13:36:06
glos_53_129,08-12-2017,13:37:51
glos_53_13,06-12-2017,10:42:09
glos_53_130,08-12-2017,13:39:16
glos_53_131,08-12-2017,13:40:49
glos_53_132,08-12-2017,13:42:39
glos_53_133,08-12-2017,13:45:21
glos_53_134,08-12-2017,13:50:03
glos_53_135,08-12-2017,13:53:01
glos_53_136,08-12-2017,13:56:21
glos_53_137,08-12-2017,14:06:48
glos_53_138,08-12-2017,14:09:53
glos_53_139,08-12-2017,14:16:33
glos_53_14,06-12-2017,10:44:06
glos_53_140,08-12-2017,14:21:37
glos_53_141,08-12-2017,14:23:32
glos_53_142,08-12-2017,14:27:44
glos_53_143,08-12-2017,14:29:11
glos_53_144,08-12-2017,14:32:15
glos_53_145,08-12-2017,14:34:54
glos_53_146,08-12-2017,14:36:40
glos_53_147,08-12-2017,14:38:21
glos_53_148,08-12-2017,14:41:03
glos_53_149,08-12-2017,14:42:36
glos_53_15,06-12-2017,10:44:34
glos_53_150,08-12-2017,14:47:04
glos_53_151,08-12-2017,14:49:27
glos_53_152,08-12-2017,14:50:06
glos_53_153,08-12-2017,14:50:31
glos_53_154,08-12-2017,14:52:33
glos_53_155,08-12-2017,14:54:24
glos_53_156,08-12-2017,14:54:50
glos_53_157,08-12-2017,14:56:52
glos_53_158,08-12-2017,14:58:15
glos_53_159,08-12-2017,14:58:44
glos_53_16,06-12-2017,10:46:42
glos_53_160,08-12-2017,14:59:11
glos_53_161,08-12-2017,15:00:27
glos_53_162,08-12-2017,15:02:23
glos_53_163,08-12-2017,15:05:30
glos_53_164,08-12-2017,15:15:00
glos_53_165,08-12-2017,15:16:53
glos_53_166,08-12-2017,15:20:28
glos_53_167,08-12-2017,15:21:16
glos_53_168,08-12-2017,15:24:39
glos_53_169,08-12-2017,15:27:52
glos_53_17,06-12-2017,10:47:26
glos_53_170,08-12-2017,15:29:14
glos_53_18,06-12-2017,10:49:44
glos_53_19,06-12-2017,10:52:37
glos_53_2,06-12-2017,10:17:32
glos_53_20,06-12-2017,11:02:03
glos_53_21,06-12-2017,19:58:09
glos_53_22,06-12-2017,19:59:04
glos_53_23,07-12-2017,11:16:27
glos_53_24,08-12-2017,09:15:53
glos_53_25,08-12-2017,09:20:09
glos_53_26,08-12-2017,09:23:07
glos_53_27,08-12-2017,09:25:40
glos_53_28,08-12-2017,09:31:46
glos_53_29,08-12-2017,09:32:53
glos_53_3,06-12-2017,10:18:14
glos_53_30,08-12-2017,09:33:18
glos_53_31,08-12-2017,09:34:31
glos_53_32,08-12-2017,09:34:56
glos_53_33,08-12-2017,09:35:31
glos_53_34,08-12-2017,09:35:56
glos_53_35,08-12-2017,09:36:19
glos_53_36,08-12-2017,09:36:45
glos_53_37,08-12-2017,09:37:10
glos_53_38,08-12-2017,09:44:01
glos_53_39,08-12-2017,09:55:36
glos_53_4,06-12-2017,10:28:25
glos_53_40,08-12-2017,09:56:07
glos_53_41,08-12-2017,10:00:43
glos_53_42,08-12-2017,10:02:26
glos_53_43,08-12-2017,10:03:03
glos_53_44,08-12-2017,10:04:48
glos_53_45,08-12-2017,10:07:42
glos_53_46,08-12-2017,10:09:16
glos_53_47,08-12-2017,10:13:16
glos_53_48,08-12-2017,10:16:32
glos_53_49,08-12-2017,10:19:11
glos_53_5,06-12-2017,10:28:53
glos_53_50,08-12-2017,10:28:06
glos_53_51,08-12-2017,10:28:44
glos_53_52,08-12-2017,10:29:22
glos_53_53,08-12-2017,10:33:47
glos_53_54,08-12-2017,10:36:48
glos_53_55,08-12-2017,10:37:57
glos_53_56,08-12-2017,10:38:26
glos_53_57,08-12-2017,10:38:56
glos_53_58,08-12-2017,10:39:36
glos_53_59,08-12-2017,10:43:47
glos_53_6,06-12-2017,10:32:37
glos_53_60,08-12-2017,11:04:06
glos_53_61,08-12-2017,11:07:47
glos_53_62,08-12-2017,11:10:53
glos_53_63,08-12-2017,11:14:56
glos_53_64,08-12-2017,11:17:46
glos_53_65,08-12-2017,11:20:18
glos_53_66,08-12-2017,11:22:00
glos_53_67,08-12-2017,11:41:38
glos_53_68,08-12-2017,11:43:20
glos_53_69,08-12-2017,11:45:01
glos_53_7,06-12-2017,10:33:06
glos_53_70,08-12-2017,11:46:35
glos_53_71,08-12-2017,11:49:38
glos_53_72,08-12-2017,11:51:22
glos_53_73,08-12-2017,11:53:23
glos_53_74,08-12-2017,11:54:58
glos_53_75,08-12-2017,11:55:24
glos_53_76,08-12-2017,11:57:12
glos_53_77,08-12-2017,11:57:38
glos_53_78,08-12-2017,12:00:18
glos_53_79,08-12-2017,12:02:57
glos_53_8,06-12-2017,10:35:40
glos_53_80,08-12-2017,12:06:04
glos_53_81,08-12-2017,12:07:43
glos_53_82,08-12-2017,12:09:38
glos_53_83,08-12-2017,12:10:04
glos_53_84,08-12-2017,12:13:06
glos_53_85,08-12-2017,12:14:41
glos_53_86,08-12-2017,12:17:40
glos_53_87,08-12-2017,12:21:28
glos_53_88,08-12-2017,12:23:47
glos_53_89,08-12-2017,12:25:28
glos_53_9,06-12-2017,10:38:10
glos_53_90,08-12-2017,12:26:26
glos_53_91,08-12-2017,12:28:34
glos_53_92,08-12-2017,12:30:47
glos_53_93,08-12-2017,12:33:21
glos_53_94,08-12-2017,12:33:48
glos_53_95,08-12-2017,12:35:48
glos_53_96,08-12-2017,12:37:35
glos_53_97,08-12-2017,12:40:23
glos_53_98,08-12-2017,12:41:57
glos_53_99,08-12-2017,12:43:14
glos_54_1,12-12-2017,23:39:23
glos_54_10,14-12-2017,09:30:05
glos_54_100,14-12-2017,23:06:16
glos_54_101,14-12-2017,23:08:13
glos_54_102,14-12-2017,23:09:49
glos_54_103,14-12-2017,23:11:04
glos_54_104,14-12-2017,23:11:33
glos_54_105,14-12-2017,23:12:11
glos_54_106,14-12-2017,23:12:42
glos_54_107,14-12-2017,23:27:08
glos_54_108,15-12-2017,10:28:39
glos_54_109,15-12-2017,10:29:42
glos_54_11,14-12-2017,09:31:07
glos_54_110,15-12-2017,10:30:49
glos_54_111,15-12-2017,10:31:39
glos_54_112,15-12-2017,10:32:10
glos_54_113,15-12-2017,10:37:10
glos_54_114,15-12-2017,10:38:12
glos_54_115,15-12-2017,10:38:42
glos_54_116,15-12-2017,10:39:08
glos_54_117,15-12-2017,10:42:14
glos_54_12,14-12-2017,09:31:42
glos_54_13,14-12-2017,09:32:33
glos_54_14,14-12-2017,09:33:08
glos_54_15,14-12-2017,09:33:52
glos_54_16,14-12-2017,09:34:39
glos_54_17,14-12-2017,19:10:02
glos_54_18,14-12-2017,19:10:32
glos_54_19,14-12-2017,19:11:02
glos_54_2,12-12-2017,23:44:41
glos_54_20,14-12-2017,19:11:31
glos_54_21,14-12-2017,19:21:01
glos_54_22,14-12-2017,19:21:43
glos_54_23,14-12-2017,19:26:13
glos_54_24,14-12-2017,19:36:32
glos_54_25,14-12-2017,19:40:33
glos_54_26,14-12-2017,19:42:30
glos_54_27,14-12-2017,19:46:54
glos_54_28,14-12-2017,19:55:12
glos_54_29,14-12-2017,19:57:35
glos_54_3,12-12-2017,23:51:42
glos_54_30,14-12-2017,20:07:54
glos_54_31,14-12-2017,20:10:48
glos_54_32,14-12-2017,20:15:59
glos_54_33,14-12-2017,20:20:45
glos_54_34,14-12-2017,20:22:21
glos_54_35,14-12-2017,20:24:47
glos_54_36,14-12-2017,20:26:20
glos_54_37,14-12-2017,20:31:13
glos_54_38,14-12-2017,20:36:46
glos_54_39,14-12-2017,20:42:45
glos_54_4,12-12-2017,23:53:20
glos_54_40,14-12-2017,20:46:19
glos_54_41,14-12-2017,20:51:31
glos_54_42,14-12-2017,20:53:45
glos_54_43,14-12-2017,20:55:31
glos_54_44,14-12-2017,20:56:12
glos_54_45,14-12-2017,20:59:51
glos_54_46,14-12-2017,21:04:12
glos_54_47,14-12-2017,21:04:53
glos_54_48,14-12-2017,21:10:19
glos_54_49,14-12-2017,21:16:47
glos_54_5,14-12-2017,09:19:58
glos_54_50,14-12-2017,21:24:47
glos_54_51,14-12-2017,21:27:32
glos_54_52,14-12-2017,21:31:57
glos_54_53,14-12-2017,21:34:04
glos_54_54,14-12-2017,21:37:47
glos_54_55,14-12-2017,21:41:35
glos_54_56,14-12-2017,21:44:41
glos_54_57,14-12-2017,21:51:12
glos_54_58,14-12-2017,21:53:54
glos_54_59,14-12-2017,21:56:34
glos_54_6,14-12-2017,09:21:55
glos_54_60,14-12-2017,22:03:33
glos_54_61,14-12-2017,22:04:09
glos_54_62,14-12-2017,22:08:51
glos_54_63,14-12-2017,22:11:25
glos_54_64,14-12-2017,22:13:03
glos_54_65,14-12-2017,22:13:41
glos_54_66,14-12-2017,22:16:18
glos_54_67,14-12-2017,22:17:38
glos_54_68,14-12-2017,22:19:39
glos_54_69,14-12-2017,22:20:19
glos_54_7,14-12-2017,09:22:21
glos_54_70,14-12-2017,22:20:46
glos_54_71,14-12-2017,22:21:16
glos_54_72,14-12-2017,22:22:54
glos_54_73,14-12-2017,22:23:20
glos_54_74,14-12-2017,22:24:31
glos_54_75,14-12-2017,22:29:31
glos_54_76,14-12-2017,22:31:30
glos_54_77,14-12-2017,22:32:05
glos_54_78,14-12-2017,22:34:42
glos_54_79,14-12-2017,22:35:23
glos_54_8,14-12-2017,09:25:51
glos_54_80,14-12-2017,22:35:57
glos_54_81,14-12-2017,22:36:29
glos_54_82,14-12-2017,22:38:18
glos_54_83,14-12-2017,22:38:55
glos_54_84,14-12-2017,22:39:40
glos_54_85,14-12-2017,22:40:19
glos_54_86,14-12-2017,22:40:47
glos_54_87,14-12-2017,22:43:43
glos_54_88,14-12-2017,22:49:59
glos_54_89,14-12-2017,22:50:57
glos_54_9,14-12-2017,09:29:22
glos_54_90,14-12-2017,22:51:28
glos_54_91,14-12-2017,22:52:13
glos_54_92,14-12-2017,22:53:19
glos_54_93,14-12-2017,22:54:26
glos_54_94,14-12-2017,22:56:18
glos_54_95,14-12-2017,22:56:57
glos_54_96,14-12-2017,23:00:21
glos_54_97,14-12-2017,23:00:53
glos_54_98,14-12-2017,23:01:24
glos_54_99,14-12-2017,23:05:02
glos_55_1,09-01-2018,10:14:52
glos_55_10,10-01-2018,22:56:49
glos_55_11,10-01-2018,23:01:26
glos_55_12,10-01-2018,23:02:10
glos_55_13,10-01-2018,23:02:41
glos_55_14,10-01-2018,23:03:08
glos_55_15,10-01-2018,23:03:44
glos_55_16,10-01-2018,23:04:11
glos_55_17,10-01-2018,23:04:47
glos_55_18,10-01-2018,23:05:15
glos_55_19,10-01-2018,23:05:42
glos_55_2,09-01-2018,10:16:23
glos_55_20,10-01-2018,23:06:11
glos_55_21,10-01-2018,23:06:43
glos_55_22,10-01-2018,23:07:10
glos_55_23,10-01-2018,23:07:38
glos_55_24,10-01-2018,23:08:20
glos_55_25,10-01-2018,23:08:52
glos_55_26,10-01-2018,23:09:20
glos_55_27,10-01-2018,23:09:49
glos_55_28,10-01-2018,23:10:25
glos_55_29,10-01-2018,23:11:11
glos_55_3,09-01-2018,10:17:56
glos_55_30,10-01-2018,23:11:49
glos_55_31,10-01-2018,23:12:20
glos_55_32,10-01-2018,23:12:57
glos_55_33,10-01-2018,23:13:24
glos_55_34,10-01-2018,23:14:00
glos_55_35,10-01-2018,23:14:34
glos_55_36,10-01-2018,23:23:50
glos_55_37,10-01-2018,23:25:32
glos_55_38,10-01-2018,23:26:00
glos_55_39,10-01-2018,23:26:29
glos_55_4,10-01-2018,22:12:07
glos_55_40,10-01-2018,23:28:08
glos_55_41,10-01-2018,23:28:45
glos_55_42,10-01-2018,23:33:26
glos_55_43,10-01-2018,23:36:52
glos_55_44,10-01-2018,23:38:24
glos_55_45,10-01-2018,23:40:23
glos_55_46,10-01-2018,23:40:57
glos_55_47,10-01-2018,23:41:49
glos_55_48,10-01-2018,23:44:06
glos_55_49,10-01-2018,23:44:40
glos_55_5,10-01-2018,22:17:07
glos_55_50,10-01-2018,23:45:12
glos_55_51,10-01-2018,23:45:46
glos_55_52,10-01-2018,23:46:27
glos_55_53,10-01-2018,23:47:10
glos_55_54,10-01-2018,23:47:54
glos_55_55,10-01-2018,23:48:29
glos_55_56,10-01-2018,23:49:00
glos_55_57,10-01-2018,23:50:23
glos_55_58,10-01-2018,23:50:56
glos_55_59,10-01-2018,23:52:22
glos_55_6,10-01-2018,22:21:49
glos_55_60,10-01-2018,23:53:20
glos_55_61,10-01-2018,23:55:35
glos_55_62,10-01-2018,23:56:15
glos_55_63,11-01-2018,00:02:43
glos_55_64,11-01-2018,00:03:11
glos_55_65,11-01-2018,00:03:40
glos_55_66,11-01-2018,00:04:12
glos_55_67,11-01-2018,00:06:03
glos_55_68,11-01-2018,00:07:38
glos_55_69,11-01-2018,00:08:11
glos_55_7,10-01-2018,22:23:44
glos_55_70,11-01-2018,00:08:40
glos_55_71,11-01-2018,00:11:55
glos_55_72,11-01-2018,00:12:23
glos_55_73,11-01-2018,00:12:52
glos_55_74,11-01-2018,00:14:56
glos_55_75,11-01-2018,00:15:25
glos_55_76,11-01-2018,00:15:50
glos_55_77,11-01-2018,00:18:46
glos_55_78,11-01-2018,00:19:36
glos_55_79,11-01-2018,00:20:44
glos_55_8,10-01-2018,22:24:11
glos_55_9,10-01-2018,22:42:49
glos_56_1,11-01-2018,10:16:24
glos_56_10,11-01-2018,10:42:56
